bid,p_win,p_win_pct,p_win_pct_mc_se,mean_if_win,conditional_surplus_v1500,unconditional_utility_v1500,utility_v1500_mc_se,relative_utility
87.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
88.13,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
88.38,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
88.63,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
88.88,0.0,0.0,0.0,nan,nan,0.0,0.0,0.0
89.13,0.0,0.0,0.0,nan,nan,5e-324,0.0,0.0
89.38,0.0,0.0,0.0,nan,nan,5e-324,0.0,0.0
89.63,0.0,0.0,0.0,nan,nan,1e-323,0.0,0.0
89.88,0.0,0.0,0.0,nan,nan,1.5e-323,0.0,0.0
90.13,0.0,0.0,0.0,nan,nan,3.36e-322,0.0,4.4e-323
90.38,0.0,0.0,0.0,nan,nan,4.15e-322,0.0,5.4e-323
90.63,0.0,0.0,0.0,nan,nan,5.1e-322,0.0,7e-323
90.88,0.0,0.0,0.0,nan,nan,6.27e-322,0.0,8.4e-323
91.13,0.0,0.0,0.0,nan,nan,1.146e-321,0.0,1.53e-322
91.38,0.0,0.0,0.0,nan,nan,1.344e-321,0.0,1.8e-322
91.63,0.0,0.0,0.0,nan,nan,1.56e-321,0.0,2.08e-322
91.88,0.0,0.0,0.0,nan,nan,1.8e-321,0.0,2.37e-322
92.13,0.0,0.0,0.0,nan,nan,2.747e-321,0.0,3.6e-322
92.38,0.0,0.0,0.0,nan,nan,3.043e-321,0.0,4e-322
92.63,5e-324,4.94e-322,0.0,164.3834261382247,1335.6165738617754,3.36e-321,0.0,4.4e-322
92.88,5e-324,4.94e-322,0.0,164.41490064237257,1335.5850993576273,3.666e-321,0.0,4.84e-322
93.13,5e-324,4.94e-322,0.0,164.52010240849611,1335.479897591504,4.64e-321,0.0,6.1e-322
93.38,5e-324,4.94e-322,0.0,164.54838565223233,1335.4516143477676,4.91e-321,0.0,6.47e-322
93.63,5e-324,4.94e-322,0.0,164.5729264342341,1335.427073565766,5.16e-321,0.0,6.77e-322
93.88,5e-324,4.94e-322,0.0,164.59554360666422,1335.4044563933357,5.4e-321,0.0,7.1e-322
94.13,5e-324,4.94e-322,0.0,164.65709552733296,1335.342904472667,5.973e-321,0.0,7.86e-322
94.38,5e-324,4.94e-322,0.0,164.6715825911369,1335.328417408863,6.097e-321,0.0,8e-322
94.63,5e-324,4.94e-322,0.0,164.68542706452868,1335.3145729354712,6.21e-321,0.0,8.15e-322
94.88,5e-324,4.94e-322,0.0,164.69665271966528,1335.3033472803347,6.31e-321,0.0,8.3e-322
95.13,5e-324,4.94e-322,0.0,164.74045648691938,1335.2595435130806,6.59e-321,0.0,8.65e-322
95.38,5e-324,4.94e-322,0.0,164.74115332021478,1335.2588466797852,6.596e-321,0.0,8.7e-322
95.63,5e-324,4.94e-322,0.0,164.74143852746008,1335.25856147254,6.596e-321,0.0,8.7e-322
95.88,5e-324,4.94e-322,0.0,164.74163971593373,1335.2583602840664,6.596e-321,0.0,8.7e-322
96.13,5e-324,4.94e-322,0.0,164.742,1335.258,6.596e-321,0.0,8.7e-322
96.38,5e-324,4.94e-322,0.0,164.742,1335.258,6.596e-321,0.0,8.7e-322
96.63,5e-324,4.94e-322,0.0,164.74206666666666,1335.2579333333333,6.596e-321,0.0,8.7e-322
96.88,5e-324,4.94e-322,0.0,164.7421,1335.2579,6.596e-321,0.0,8.7e-322
97.13,5e-324,4.94e-322,0.0,164.74213333333333,1335.2578666666666,6.596e-321,0.0,8.7e-322
97.38,5e-324,4.94e-322,0.0,164.74216666666666,1335.2578333333333,6.596e-321,0.0,8.7e-322
97.63,5e-324,4.94e-322,0.0,164.74216666666666,1335.2578333333333,6.596e-321,0.0,8.7e-322
97.88,5e-324,4.94e-322,0.0,164.7422,1335.2578,6.596e-321,0.0,8.7e-322
98.13,5e-324,4.94e-322,0.0,164.74226666666667,1335.2577333333334,6.596e-321,0.0,8.7e-322
98.38,5e-324,4.94e-322,0.0,164.7423,1335.2577,6.596e-321,0.0,8.7e-322
98.63,5e-324,4.94e-322,0.0,164.7423,1335.2577,6.596e-321,0.0,8.7e-322
98.88,5e-324,4.94e-322,0.0,164.7423,1335.2577,6.596e-321,0.0,8.7e-322
99.13,5e-324,4.94e-322,0.0,164.74233333333333,1335.2576666666666,6.596e-321,0.0,8.7e-322
99.38,5e-324,4.94e-322,0.0,164.74236666666667,1335.2576333333334,6.596e-321,0.0,8.7e-322
99.63,5e-324,4.94e-322,0.0,164.74236666666667,1335.2576333333334,6.596e-321,0.0,8.7e-322
99.88,5e-324,4.94e-322,0.0,164.74236666666667,1335.2576333333334,6.596e-321,0.0,8.7e-322
100.13,5e-324,4.94e-322,0.0,164.74236666666667,1335.2576333333334,6.596e-321,0.0,8.7e-322
100.38,5e-324,4.94e-322,0.0,164.74236666666667,1335.2576333333334,6.596e-321,0.0,8.7e-322
100.63,5e-324,4.94e-322,0.0,164.74236666666667,1335.2576333333334,6.596e-321,0.0,8.7e-322
100.88,5e-324,4.94e-322,0.0,164.74236666666667,1335.2576333333334,6.596e-321,0.0,8.7e-322
101.13,5e-324,4.94e-322,0.0,164.74236666666667,1335.2576333333334,6.596e-321,0.0,8.7e-322
101.38,5e-324,4.94e-322,0.0,164.74236666666667,1335.2576333333334,6.596e-321,0.0,8.7e-322
101.63,5e-324,4.94e-322,0.0,164.7424,1335.2576,6.596e-321,0.0,8.7e-322
101.88,5e-324,4.94e-322,0.0,164.74243333333334,1335.2575666666667,6.596e-321,0.0,8.7e-322
102.13,5e-324,4.94e-322,0.0,164.74243333333334,1335.2575666666667,6.596e-321,0.0,8.7e-322
102.38,5e-324,4.94e-322,0.0,164.74246666666667,1335.2575333333334,6.596e-321,0.0,8.7e-322
102.63,5e-324,4.94e-322,0.0,164.74253333333334,1335.2574666666667,6.596e-321,0.0,8.7e-322
102.88,5e-324,4.94e-322,0.0,164.74256666666668,1335.2574333333332,6.596e-321,0.0,8.7e-322
103.13,5e-324,4.94e-322,0.0,164.7426,1335.2574,6.596e-321,0.0,8.7e-322
103.38,5e-324,4.94e-322,0.0,164.7427,1335.2573,6.596e-321,0.0,8.7e-322
103.63,5e-324,4.94e-322,0.0,164.7427,1335.2573,6.596e-321,0.0,8.7e-322
103.88,5e-324,4.94e-322,0.0,164.7427,1335.2573,6.596e-321,0.0,8.7e-322
104.13,5e-324,4.94e-322,0.0,164.74273333333332,1335.2572666666667,6.596e-321,0.0,8.7e-322
104.38,5e-324,4.94e-322,0.0,164.74273333333332,1335.2572666666667,6.596e-321,0.0,8.7e-322
104.63,5e-324,4.94e-322,0.0,164.74273333333332,1335.2572666666667,6.596e-321,0.0,8.7e-322
104.88,5e-324,4.94e-322,0.0,164.743420394276,1335.256579605724,6.59e-321,0.0,8.65e-322
105.13,5e-324,4.94e-322,0.0,164.7496381567875,1335.2503618432124,6.53e-321,0.0,8.6e-322
105.38,5e-324,4.94e-322,0.0,164.76960439251022,1335.2303956074898,6.25e-321,0.0,8.2e-322
105.63,5e-324,4.94e-322,0.0,164.79774024371434,1335.2022597562857,5.7e-321,0.0,7.5e-322
105.88,5e-324,4.94e-322,0.0,164.82734257705556,1335.1726574229444,4.98e-321,0.0,6.57e-322
106.13,5e-324,4.94e-322,0.0,164.85017842149455,1335.1498215785055,4.19e-321,0.0,5.53e-322
106.38,5e-324,4.94e-322,0.0,164.874653069128,1335.125346930872,3.41e-321,0.0,4.5e-322
106.63,0.0,0.0,0.0,nan,nan,2.703e-321,0.0,3.56e-322
106.88,0.0,0.0,0.0,nan,nan,2.105e-321,0.0,2.77e-322
107.13,0.0,0.0,0.0,nan,nan,1.645e-321,0.0,2.17e-322
107.38,0.0,0.0,0.0,nan,nan,1.275e-321,0.0,1.7e-322
107.63,0.0,0.0,0.0,nan,nan,9.9e-322,0.0,1.3e-322
107.88,0.0,0.0,0.0,nan,nan,7.66e-322,0.0,1e-322
108.13,0.0,0.0,0.0,nan,nan,6.1e-322,0.0,8e-323
108.38,0.0,0.0,0.0,nan,nan,4.94e-322,0.0,6.4e-323
108.63,0.0,0.0,0.0,nan,nan,4.05e-322,0.0,5.4e-323
108.88,0.0,0.0,0.0,nan,nan,3.4e-322,0.0,4.4e-323
109.13,0.0,0.0,0.0,nan,nan,3.1e-322,0.0,4e-323
109.38,0.0,0.0,0.0,nan,nan,2.8e-322,0.0,3.5e-323
109.63,0.0,0.0,0.0,nan,nan,2.6e-322,0.0,3.5e-323
109.88,0.0,0.0,0.0,nan,nan,2.5e-322,0.0,3.5e-323
110.13,0.0,0.0,0.0,nan,nan,2.5e-322,0.0,3.5e-323
110.38,0.0,0.0,0.0,nan,nan,2.47e-322,0.0,3.5e-323
110.63,0.0,0.0,0.0,nan,nan,2.47e-322,0.0,3.5e-323
110.88,0.0,0.0,0.0,nan,nan,2.47e-322,0.0,3.5e-323
111.13,0.0,0.0,0.0,nan,nan,2.47e-322,0.0,3.5e-323
111.38,0.0,0.0,0.0,nan,nan,2.5e-322,0.0,3.5e-323
111.63,0.0,0.0,0.0,nan,nan,2.5e-322,0.0,3.5e-323
111.88,0.0,0.0,0.0,nan,nan,2.5e-322,0.0,3.5e-323
112.13,0.0,0.0,0.0,nan,nan,2.5e-322,0.0,3.5e-323
112.38,0.0,0.0,0.0,nan,nan,2.57e-322,0.0,3.5e-323
112.63,0.0,0.0,0.0,nan,nan,2.5e-322,0.0,3.5e-323
112.88,0.0,0.0,0.0,nan,nan,2.57e-322,0.0,3.5e-323
113.13,0.0,0.0,0.0,nan,nan,2.57e-322,0.0,3.5e-323
113.38,0.0,0.0,0.0,nan,nan,2.6e-322,0.0,3.5e-323
113.63,0.0,0.0,0.0,nan,nan,2.6e-322,0.0,3.5e-323
113.88,0.0,0.0,0.0,nan,nan,2.6e-322,0.0,3.5e-323
114.13,0.0,0.0,0.0,nan,nan,2.67e-322,0.0,3.5e-323
114.38,0.0,0.0,0.0,nan,nan,2.67e-322,0.0,3.5e-323
114.63,0.0,0.0,0.0,nan,nan,2.67e-322,0.0,3.5e-323
114.88,0.0,0.0,0.0,nan,nan,2.67e-322,0.0,3.5e-323
115.13,0.0,0.0,0.0,nan,nan,2.77e-322,0.0,3.5e-323
115.38,0.0,0.0,0.0,nan,nan,2.77e-322,0.0,3.5e-323
115.63,0.0,0.0,0.0,nan,nan,2.77e-322,0.0,3.5e-323
115.88,0.0,0.0,0.0,nan,nan,2.77e-322,0.0,3.5e-323
116.13,0.0,0.0,0.0,nan,nan,2.8e-322,0.0,3.5e-323
116.38,0.0,0.0,0.0,nan,nan,2.8e-322,0.0,3.5e-323
116.63,0.0,0.0,0.0,nan,nan,2.8e-322,0.0,3.5e-323
116.88,0.0,0.0,0.0,nan,nan,2.8e-322,0.0,3.5e-323
117.13,0.0,0.0,0.0,nan,nan,2.8e-322,0.0,3.5e-323
117.38,0.0,0.0,0.0,nan,nan,2.87e-322,0.0,4e-323
117.63,0.0,0.0,0.0,nan,nan,2.87e-322,0.0,4e-323
117.88,0.0,0.0,0.0,nan,nan,2.87e-322,0.0,4e-323
118.13,0.0,0.0,0.0,nan,nan,2.87e-322,0.0,4e-323
118.38,0.0,0.0,0.0,nan,nan,2.87e-322,0.0,4e-323
118.63,0.0,0.0,0.0,nan,nan,2.87e-322,0.0,4e-323
118.88,0.0,0.0,0.0,nan,nan,2.87e-322,0.0,4e-323
119.13,0.0,0.0,0.0,nan,nan,2.9e-322,0.0,4e-323
119.38,0.0,0.0,0.0,nan,nan,2.96e-322,0.0,4e-323
119.63,0.0,0.0,0.0,nan,nan,2.96e-322,0.0,4e-323
119.88,0.0,0.0,0.0,nan,nan,2.96e-322,0.0,4e-323
120.13,0.0,0.0,0.0,nan,nan,3e-322,0.0,4e-323
120.38,0.0,0.0,0.0,nan,nan,3e-322,0.0,4e-323
120.63,0.0,0.0,0.0,nan,nan,3.06e-322,0.0,4e-323
120.88,0.0,0.0,0.0,nan,nan,3e-322,0.0,4e-323
121.13,0.0,0.0,0.0,nan,nan,3.06e-322,0.0,4e-323
121.38,0.0,0.0,0.0,nan,nan,3.06e-322,0.0,4e-323
121.63,0.0,0.0,0.0,nan,nan,3.06e-322,0.0,4e-323
121.88,0.0,0.0,0.0,nan,nan,3.06e-322,0.0,4e-323
122.13,0.0,0.0,0.0,nan,nan,3.06e-322,0.0,4e-323
122.38,0.0,0.0,0.0,nan,nan,3.06e-322,0.0,4e-323
122.63,0.0,0.0,0.0,nan,nan,3.06e-322,0.0,4e-323
122.88,0.0,0.0,0.0,nan,nan,3.06e-322,0.0,4e-323
123.13,0.0,0.0,0.0,nan,nan,3.06e-322,0.0,4e-323
123.38,0.0,0.0,0.0,nan,nan,3.06e-322,0.0,4e-323
123.63,0.0,0.0,0.0,nan,nan,3.06e-322,0.0,4e-323
123.88,0.0,0.0,0.0,nan,nan,3.06e-322,0.0,4e-323
124.13,0.0,0.0,0.0,nan,nan,3.1e-322,0.0,4e-323
124.38,0.0,0.0,0.0,nan,nan,3.06e-322,0.0,4e-323
124.63,0.0,0.0,0.0,nan,nan,3.1e-322,0.0,4e-323
124.88,0.0,0.0,0.0,nan,nan,3.1e-322,0.0,4e-323
125.13,0.0,0.0,0.0,nan,nan,3.16e-322,0.0,4e-323
125.38,0.0,0.0,0.0,nan,nan,3.1e-322,0.0,4e-323
125.63,0.0,0.0,0.0,nan,nan,3.1e-322,0.0,4e-323
125.88,0.0,0.0,0.0,nan,nan,3.1e-322,0.0,4e-323
126.13,0.0,0.0,0.0,nan,nan,3.1e-322,0.0,4e-323
126.38,0.0,0.0,0.0,nan,nan,3.1e-322,0.0,4e-323
126.63,0.0,0.0,0.0,nan,nan,3.1e-322,0.0,4e-323
126.88,0.0,0.0,0.0,nan,nan,3.1e-322,0.0,4e-323
127.13,0.0,0.0,0.0,nan,nan,3.16e-322,0.0,4e-323
127.38,0.0,0.0,0.0,nan,nan,3.16e-322,0.0,4e-323
127.63,0.0,0.0,0.0,nan,nan,3.16e-322,0.0,4e-323
127.88,0.0,0.0,0.0,nan,nan,3.16e-322,0.0,4e-323
128.13,0.0,0.0,0.0,nan,nan,3.16e-322,0.0,4e-323
128.38,0.0,0.0,0.0,nan,nan,3.1e-322,0.0,4e-323
128.63,0.0,0.0,0.0,nan,nan,3.1e-322,0.0,4e-323
128.88,0.0,0.0,0.0,nan,nan,3.1e-322,0.0,4e-323
129.13,0.0,0.0,0.0,nan,nan,3.16e-322,0.0,4e-323
129.38,0.0,0.0,0.0,nan,nan,3.16e-322,0.0,4e-323
129.63,0.0,0.0,0.0,nan,nan,3.16e-322,0.0,4e-323
129.88,0.0,0.0,0.0,nan,nan,3.16e-322,0.0,4e-323
130.13,0.0,0.0,0.0,nan,nan,3.2e-322,0.0,4.4e-323
130.38,0.0,0.0,0.0,nan,nan,3.2e-322,0.0,4.4e-323
130.63,0.0,0.0,0.0,nan,nan,3.2e-322,0.0,4.4e-323
130.88,0.0,0.0,0.0,nan,nan,3.2e-322,0.0,4.4e-323
131.13,0.0,0.0,0.0,nan,nan,3.2e-322,0.0,4.4e-323
131.38,0.0,0.0,0.0,nan,nan,3.2e-322,0.0,4.4e-323
131.63,0.0,0.0,0.0,nan,nan,3.16e-322,0.0,4e-323
131.88,0.0,0.0,0.0,nan,nan,3.16e-322,0.0,4e-323
132.13,0.0,0.0,0.0,nan,nan,3.16e-322,0.0,4e-323
132.38,0.0,0.0,0.0,nan,nan,3.16e-322,0.0,4e-323
132.63,0.0,0.0,0.0,nan,nan,3.16e-322,0.0,4e-323
132.88,0.0,0.0,0.0,nan,nan,3.16e-322,0.0,4e-323
133.13,0.0,0.0,0.0,nan,nan,3.16e-322,0.0,4e-323
133.38,0.0,0.0,0.0,nan,nan,3.16e-322,0.0,4e-323
133.63,0.0,0.0,0.0,nan,nan,3.1e-322,0.0,4e-323
133.88,0.0,0.0,0.0,nan,nan,3.1e-322,0.0,4e-323
134.13,0.0,0.0,0.0,nan,nan,3.1e-322,0.0,4e-323
134.38,0.0,0.0,0.0,nan,nan,3.1e-322,0.0,4e-323
134.63,0.0,0.0,0.0,nan,nan,3.06e-322,0.0,4e-323
134.88,0.0,0.0,0.0,nan,nan,3.06e-322,0.0,4e-323
135.13,0.0,0.0,0.0,nan,nan,3.1e-322,0.0,4e-323
135.38,0.0,0.0,0.0,nan,nan,3.1e-322,0.0,4e-323
135.63,0.0,0.0,0.0,nan,nan,3.06e-322,0.0,4e-323
135.88,0.0,0.0,0.0,nan,nan,3e-322,0.0,4e-323
136.13,0.0,0.0,0.0,nan,nan,3.06e-322,0.0,4e-323
136.38,0.0,0.0,0.0,nan,nan,3.06e-322,0.0,4e-323
136.63,0.0,0.0,0.0,nan,nan,3.06e-322,0.0,4e-323
136.88,0.0,0.0,0.0,nan,nan,3e-322,0.0,4e-323
137.13,0.0,0.0,0.0,nan,nan,3e-322,0.0,4e-323
137.38,0.0,0.0,0.0,nan,nan,3e-322,0.0,4e-323
137.63,0.0,0.0,0.0,nan,nan,3e-322,0.0,4e-323
137.88,0.0,0.0,0.0,nan,nan,3e-322,0.0,4e-323
138.13,0.0,0.0,0.0,nan,nan,3e-322,0.0,4e-323
138.38,0.0,0.0,0.0,nan,nan,2.96e-322,0.0,4e-323
138.63,0.0,0.0,0.0,nan,nan,2.96e-322,0.0,4e-323
138.88,0.0,0.0,0.0,nan,nan,2.96e-322,0.0,4e-323
139.13,0.0,0.0,0.0,nan,nan,2.96e-322,0.0,4e-323
139.38,0.0,0.0,0.0,nan,nan,2.96e-322,0.0,4e-323
139.63,0.0,0.0,0.0,nan,nan,2.96e-322,0.0,4e-323
139.88,0.0,0.0,0.0,nan,nan,2.9e-322,0.0,4e-323
140.13,0.0,0.0,0.0,nan,nan,2.96e-322,0.0,4e-323
140.38,0.0,0.0,0.0,nan,nan,2.96e-322,0.0,4e-323
140.63,0.0,0.0,0.0,nan,nan,2.96e-322,0.0,4e-323
140.88,0.0,0.0,0.0,nan,nan,2.96e-322,0.0,4e-323
141.13,0.0,0.0,0.0,nan,nan,2.96e-322,0.0,4e-323
141.38,0.0,0.0,0.0,nan,nan,2.96e-322,0.0,4e-323
141.63,0.0,0.0,0.0,nan,nan,2.9e-322,0.0,4e-323
141.88,0.0,0.0,0.0,nan,nan,2.96e-322,0.0,4e-323
142.13,0.0,0.0,0.0,nan,nan,2.96e-322,0.0,4e-323
142.38,0.0,0.0,0.0,nan,nan,2.96e-322,0.0,4e-323
142.63,0.0,0.0,0.0,nan,nan,2.9e-322,0.0,4e-323
142.88,0.0,0.0,0.0,nan,nan,2.9e-322,0.0,4e-323
143.13,0.0,0.0,0.0,nan,nan,2.9e-322,0.0,4e-323
143.38,0.0,0.0,0.0,nan,nan,2.9e-322,0.0,4e-323
143.63,0.0,0.0,0.0,nan,nan,2.96e-322,0.0,4e-323
143.88,0.0,0.0,0.0,nan,nan,2.96e-322,0.0,4e-323
144.13,0.0,0.0,0.0,nan,nan,2.96e-322,0.0,4e-323
144.38,0.0,0.0,0.0,nan,nan,2.96e-322,0.0,4e-323
144.63,0.0,0.0,0.0,nan,nan,2.96e-322,0.0,4e-323
144.88,0.0,0.0,0.0,nan,nan,3e-322,0.0,4e-323
145.13,0.0,0.0,0.0,nan,nan,3e-322,0.0,4e-323
145.38,0.0,0.0,0.0,nan,nan,3.06e-322,0.0,4e-323
145.63,0.0,0.0,0.0,nan,nan,3.06e-322,0.0,4e-323
145.88,0.0,0.0,0.0,nan,nan,3.06e-322,0.0,4e-323
146.13,0.0,0.0,0.0,nan,nan,3.06e-322,0.0,4e-323
146.38,0.0,0.0,0.0,nan,nan,3.06e-322,0.0,4e-323
146.63,0.0,0.0,0.0,nan,nan,3.06e-322,0.0,4e-323
146.88,0.0,0.0,0.0,nan,nan,3.06e-322,0.0,4e-323
147.13,0.0,0.0,0.0,nan,nan,3.1e-322,0.0,4e-323
147.38,0.0,0.0,0.0,nan,nan,3.1e-322,0.0,4e-323
147.63,0.0,0.0,0.0,nan,nan,3.1e-322,0.0,4e-323
147.88,0.0,0.0,0.0,nan,nan,3.16e-322,0.0,4e-323
148.13,0.0,0.0,0.0,nan,nan,3.16e-322,0.0,4e-323
148.38,0.0,0.0,0.0,nan,nan,3.2e-322,0.0,4.4e-323
148.63,0.0,0.0,0.0,nan,nan,3.26e-322,0.0,4.4e-323
148.88,0.0,0.0,0.0,nan,nan,3.26e-322,0.0,4.4e-323
149.13,0.0,0.0,0.0,nan,nan,3.3e-322,0.0,4.4e-323
149.38,0.0,0.0,0.0,nan,nan,3.36e-322,0.0,4.4e-323
149.63,0.0,0.0,0.0,nan,nan,3.4e-322,0.0,4.4e-323
149.88,0.0,0.0,0.0,nan,nan,3.46e-322,0.0,4.4e-323
150.13,0.0,0.0,0.0,nan,nan,3.56e-322,0.0,4.4e-323
150.38,0.0,0.0,0.0,nan,nan,3.6e-322,0.0,5e-323
150.63,0.0,0.0,0.0,nan,nan,3.66e-322,0.0,5e-323
150.88,0.0,0.0,0.0,nan,nan,3.75e-322,0.0,5e-323
151.13,0.0,0.0,0.0,nan,nan,3.85e-322,0.0,5e-323
151.38,0.0,0.0,0.0,nan,nan,3.9e-322,0.0,5e-323
151.63,0.0,0.0,0.0,nan,nan,4e-322,0.0,5.4e-323
151.88,0.0,0.0,0.0,nan,nan,4.15e-322,0.0,5.4e-323
152.13,0.0,0.0,0.0,nan,nan,4.25e-322,0.0,5.4e-323
152.38,0.0,0.0,0.0,nan,nan,4.4e-322,0.0,6e-323
152.63,0.0,0.0,0.0,nan,nan,4.55e-322,0.0,6e-323
152.88,0.0,0.0,0.0,nan,nan,4.8e-322,0.0,6.4e-323
153.13,0.0,0.0,0.0,nan,nan,5.14e-322,0.0,7e-323
153.38,0.0,0.0,0.0,nan,nan,5.6e-322,0.0,7.4e-323
153.63,0.0,0.0,0.0,nan,nan,6.23e-322,0.0,8.4e-323
153.88,0.0,0.0,0.0,nan,nan,6.87e-322,0.0,9e-323
154.13,0.0,0.0,0.0,nan,nan,7.8e-322,0.0,1.04e-322
154.38,0.0,0.0,0.0,nan,nan,8.9e-322,0.0,1.2e-322
154.63,0.0,0.0,0.0,nan,nan,1.01e-321,0.0,1.33e-322
154.88,0.0,0.0,0.0,nan,nan,1.13e-321,0.0,1.5e-322
155.13,0.0,0.0,0.0,nan,nan,2.19e-321,0.0,2.87e-322
155.38,0.0,0.0,0.0,nan,nan,2.31e-321,0.0,3.06e-322
155.63,0.0,0.0,0.0,nan,nan,2.426e-321,0.0,3.2e-322
155.88,0.0,0.0,0.0,nan,nan,2.525e-321,0.0,3.3e-322
156.13,0.0,0.0,0.0,nan,nan,2.614e-321,0.0,3.46e-322
156.38,0.0,0.0,0.0,nan,nan,2.683e-321,0.0,3.5e-322
156.63,0.0,0.0,0.0,nan,nan,2.747e-321,0.0,3.6e-322
156.88,0.0,0.0,0.0,nan,nan,2.806e-321,0.0,3.7e-322
157.13,0.0,0.0,0.0,nan,nan,2.875e-321,0.0,3.8e-322
157.38,0.0,0.0,0.0,nan,nan,2.95e-321,0.0,3.9e-322
157.63,0.0,0.0,0.0,nan,nan,3.043e-321,0.0,4e-322
157.88,0.0,0.0,0.0,nan,nan,3.14e-321,0.0,4.15e-322
158.13,0.0,0.0,0.0,nan,nan,3.266e-321,0.0,4.3e-322
158.38,5e-324,4.94e-322,0.0,164.75453899334497,1335.245461006655,3.404e-321,0.0,4.5e-322
158.63,5e-324,4.94e-322,0.0,164.73090438320696,1335.269095616793,3.567e-321,0.0,4.7e-322
158.88,5e-324,4.94e-322,0.0,164.7055419151175,1335.2944580848825,3.76e-321,0.0,4.94e-322
159.13,5e-324,4.94e-322,0.0,164.6994967649173,1335.3005032350827,3.977e-321,0.0,5.24e-322
159.38,5e-324,4.94e-322,0.0,164.70678072845595,1335.293219271544,4.19e-321,0.0,5.53e-322
159.63,5e-324,4.94e-322,0.0,164.71393071914915,1335.2860692808508,4.427e-321,0.0,5.83e-322
159.88,5e-324,4.94e-322,0.0,164.71868806040584,1335.2813119395942,4.66e-321,0.0,6.13e-322
160.13,5e-324,4.94e-322,0.0,164.71913946054664,1335.2808605394534,6.12e-321,0.0,8.05e-322
160.38,3.1685227729011726e-263,3.1685227729011727e-261,0.0,162.6542096388034,1337.3457903611966,4.237410592002969e-260,0.0,5.573063697212031e-261
160.63,1.1646397366882743e-235,1.1646397366882743e-233,0.0,162.65422985227926,1337.3457701477207,1.557526025606019e-232,0.0,2.0484660531007984e-233
160.88,2.8410062764827657e-208,2.8410062764827656e-206,0.0,162.65425006575518,1337.3457499342449,3.79940766939074e-205,0.0,4.997000053087059e-206
161.13,2.1483159649075718e-177,2.1483159649075717e-175,0.0,162.65427027923192,1337.345729720768,2.8730411817600933e-174,0.0,3.778638194958075e-175
161.38,9.321509904585843e-147,9.321509904585844e-145,9.32150990458323e-145,162.65429049261977,1337.3457095073802,1.2466081277028425e-143,1.246608127702493e-143,1.639545271884123e-144
161.63,5.979044477722353e-120,5.979044477722352e-118,5.979044467914986e-118,162.6543107062093,1337.3456892937907,7.996049358377832e-117,7.996049345262802e-117,1.051644428425024e-117
161.88,2.459456100466467e-93,2.4594561004664674e-91,2.459456095524418e-91,162.65433091969396,1337.345669080306,3.289142964251968e-90,3.2891429576431483e-90,4.325897349576495e-91
162.13,2.650845327487077e-63,2.6508453274870772e-61,2.650845321342079e-61,162.65435113317358,1337.3456488668264,3.5450964645337996e-60,3.545096456316321e-60,4.662528678928217e-61
162.38,1.6691027526919246e-33,1.6691027526919247e-31,1.6691027526907652e-31,162.65437134643608,1337.3456286535638,2.2321672700861764e-30,2.232167270084625e-30,2.9357576068978295e-31
162.63,1.6542470331016604e-07,1.6542470331016604e-05,1.6542470248780178e-05,162.65439156029083,1337.3456084397092,0.00022123000049929241,0.0002212299993995734,2.909628080044083e-05
162.88,3.088096148573456e-05,0.003088096148573456,0.0020091602227332735,162.87970455284372,1337.1202954471562,0.041291560345497656,0.026864873759860398,0.0054306867594333804
163.13,5.4620502957520666e-05,0.0054620502957520665,0.0028272025919721592,163.12997479704669,1336.8700252029532,0.07302051316541862,0.03779603742723291,0.009603694573332074
163.38,0.00026318109055277575,0.026318109055277577,0.006142481541018975,163.38098861117908,1336.619011388821,0.35177284907088285,0.08210155864639482,0.04626534182270743
163.63,0.0009024018942302192,0.09024018942302192,0.01123737696987692,163.63086883719419,1336.3691311628058,1.2059420353521082,0.150172904674671,0.15860610229385372
163.88,0.0017953814381115815,0.17953814381115815,0.016156772470197815,163.87953873241563,1336.1204612675845,2.398845875240905,0.21587396178715673,0.3154974145706421
164.13,0.0036120758533790456,0.36120758533790454,0.023489639223315303,164.1297503517567,1335.8702496482433,4.825264672001857,0.3137911292508462,0.6346212336308433
164.38,0.005135068820553943,0.5135068820553943,0.027916674271987584,164.38028354354518,1335.6197164564549,6.858499162092638,0.3728606536676464,0.902033255161855
164.63,0.0056938360812090975,0.5693836081209097,0.029052902504563334,164.63010596375395,1335.369894036246,7.603377284423947,0.3879637010634487,1.0
164.88,0.005437921248061986,0.5437921248061985,0.028342930130013558,164.88012369041954,1335.1198763095804,7.2602767440937575,0.37841207713607894,0.9548752445793983
165.13,0.004925280909750307,0.4925280909750307,0.027030920185994883,165.12979634715086,1334.870203652849,6.5746107310458815,0.3608276435246306,0.8646961060993822
165.38,0.0032396492429482516,0.32396492429482515,0.022352132012903835,165.3802546569936,1334.6197453430063,4.323699847624259,0.29831600856204277,0.5686551759678772
165.63,0.001768101371198968,0.1768101371198968,0.01611192950001779,165.6297707276674,1334.3702292723326,2.359301832063492,0.21499277567739639,0.31029656214701956
