bid,p_win,p_win_pct,p_win_pct_mc_se,mean_if_win,conditional_surplus_v1500,unconditional_utility_v1500,utility_v1500_mc_se,relative_utility
163.5,0.0005439643289014522,0.054396432890145216,0.003703354333910145,163.5000221840567,1336.4999778159433,0.7270083135094554,0.04949533521023821,0.08857929463655217
163.51,0.0005526770705480696,0.05526770705480696,0.003722836331472316,163.5101270147829,1336.489872985217,0.7386473078186313,0.0497553316997586,0.08999739933635797
163.52,0.0005618867397795355,0.05618867397795355,0.0036649930921649502,163.52040755249155,1336.4795924475084,0.7509501609822129,0.04898189337389331,0.0914963891484366
163.53,0.0006541384665432728,0.06541384665432728,0.004116317980617566,163.53010622813943,1336.4698937718606,0.8742363668931759,0.05501335710927689,0.1065176825161744
163.54,0.0006516739536028804,0.06516739536028804,0.004017058666582773,163.5402377754452,1336.4597622245549,0.870936017080041,0.05368637157687414,0.10611556516336154
163.55,0.0006868961513641541,0.0686896151364154,0.004149011564538286,163.55003201834083,1336.4499679816593,0.9180023394973487,0.05544945836506264,0.11185016484178384
163.56,0.0006387376910544576,0.06387376910544576,0.003923032524689962,163.55988167207107,1336.440118327929,0.8536346754133275,0.05242898311162194,0.10400755537499268
163.57,0.0007003128294758984,0.07003128294758984,0.004175293476639877,163.57038041083737,1336.4296195891627,0.935918808289885,0.055799866935565164,0.11403312222828149
163.58,0.0007525812347933535,0.07525812347933535,0.004303040267219541,163.5798756606964,1336.4201243393036,1.00576470737796,0.05750670963090522,0.1225432043821041
163.59,0.0008061891244018391,0.0806189124401839,0.0045367720410524484,163.58995310246445,1336.4100468975355,1.0773992455501453,0.06062988078072601,0.13127121580232676
163.6,0.0007753045101254642,0.07753045101254642,0.004409266680523006,163.59978967928348,1336.4002103207165,1.0361171103942703,0.05892544608141655,0.12624136628720062
163.61,0.0007440691302520523,0.07440691302520523,0.004258128670936192,163.6102171697178,1336.3897828302822,0.9943663833882572,0.05690519308566412,0.12115442315321705
163.62,0.0007769583801462674,0.07769583801462675,0.004401546586431988,163.61995390930653,1336.3800460906934,1.0383116758704192,0.05882139817478496,0.12650875396117728
163.63,0.0008143861847766424,0.08143861847766425,0.004434288413939136,163.63054202174445,1336.3694579782555,1.0883208243349412,0.05925848917824218,0.13260191000086313
163.64,0.0009612344568334947,0.09612344568334946,0.004938194467118916,163.6402162972846,1336.3597837027155,1.284555070821606,0.0659920587232102,0.15651125300880664
163.65,0.0009817765132691264,0.09817765132691264,0.004954668043535169,163.650117251385,1336.349882748615,1.3119969283925412,0.06621170473753493,0.15985479164788516
163.66,0.0009734670234854936,0.09734670234854936,0.004920124032681737,163.6600197226934,1336.3399802773065,1.300882902965213,0.06574958986368745,0.15850064959114146
163.67,0.0010070567010240477,0.10070567010240478,0.0049886375099797925,163.6704272726043,1336.3295727273958,1.345759650991726,0.06666464202417959,0.1639684697135576
163.68,0.0010834914697313166,0.10834914697313165,0.0052203871453153534,163.6800713320603,1336.3199286679396,1.447891243543674,0.06976107826945885,0.17641226748072253
163.69,0.001066239199504267,0.1066239199504267,0.00514408671468985,163.690078291845,1336.309921708155,1.4248260212117123,0.06874094327824398,0.17360198170154367
163.7,0.0011207653140877616,0.11207653140877616,0.005269505941238467,163.70026623393906,1336.2997337660609,1.497678390829711,0.07041639744932665,0.18247837471307943
163.71,0.0011816322011333924,0.11816322011333924,0.00538242837280096,163.71007639440631,1336.2899236055937,1.5790032037824508,0.0719248581327223,0.1923870572328558
163.72,0.0012743104063679112,0.12743104063679112,0.005671342388858475,163.71997314337503,1336.280026856625,1.7028355440449887,0.0757850251162693,0.20747489206200517
163.73,0.0012869135500168795,0.12869135500168793,0.00565647982204433,163.73012338597397,1336.269876614026,1.719663810693974,0.07558583606592036,0.2095252619986669
163.74,0.0012960317055488195,0.12960317055488194,0.005664527356137817,163.74011899075364,1336.2598810092463,1.7318351726408763,0.07569280978582399,0.2110082308120748
163.75,0.0013405570883133345,0.13405570883133344,0.005712654186334687,163.7503413863096,1336.2496586136904,1.791318951610856,0.0763353348866207,0.21825578367435558
163.76,0.00154563499777355,0.15456349977735498,0.006342914525243942,163.76008288235715,1336.2399171176428,2.0653391813190565,0.08475655694646442,0.25164263525866376
163.77,0.001436322507660351,0.14363225076603509,0.00589196763826802,163.76999402682517,1336.230005973175,1.9192572329903963,0.07873023264286924,0.23384388976753992
163.78,0.0014971486058293758,0.1497148605829376,0.006078093885860924,163.7800723299537,1336.2199276700462,2.000519801792639,0.08121670562348617,0.24374498840850248
163.79,0.0015447442058015093,0.15447442058015093,0.0061892544553510615,163.79017879159443,1336.2098212084056,2.064102379046755,0.08270143249060222,0.2514919422461499
163.8,0.0016233132297494074,0.16233132297494074,0.006349361670273449,163.8002774792846,1336.1997225207153,2.1690706871553647,0.0848401597909233,0.26428136778458566
163.81,0.001667027343185258,0.1667027343185258,0.006448040877677254,163.80995694922962,1336.1900430507703,2.2274653374575215,0.08615808644885908,0.2713962203085464
163.82,0.0016880205908715326,0.16880205908715326,0.00650914481666288,163.82014663346996,1336.17985336653,2.255499105590408,0.08697387927596331,0.27481187782039607
163.83,0.0017086275791140615,0.17086275791140615,0.006516088359488184,163.83005545737868,1336.1699445426214,2.283016817628829,0.08706601155976317,0.27816465863057505
163.84,0.0017135138759394636,0.17135138759394636,0.006516512059832626,163.8399950152723,1336.1600049847277,2.2895287090166736,0.08707102339615054,0.2789580728669277
163.85,0.0016997254635117982,0.1699725463511798,0.0064609753804742735,163.850019884531,1336.149980115469,2.2710881442730453,0.08632832350881234,0.27671125919597367
163.86,0.001747655164454285,0.17476551644542848,0.006580717101544048,163.8600581284777,1336.1399418715223,2.335111869845414,0.08792759770939555,0.2845119629098396
163.87,0.001848542226988302,0.1848542226988302,0.00678306564419227,163.87033010761027,1336.1296698923898,2.4698921155280225,0.09063055971740991,0.30093369959655686
163.88,0.0019401812794289702,0.19401812794289702,0.006938628396260899,163.88006855728156,1336.1199314427186,2.5923148780570817,0.09270840458016913,0.3158497903080026
163.89,0.0019796194886983302,0.19796194886983304,0.007060151598926921,163.890044984979,1336.1099550150211,2.644989305991585,0.09433138684675202,0.32226768620426666
163.9,0.0019352864620219143,0.19352864620219143,0.006870536330923183,163.900182928972,1336.099817071028,2.585735887887516,0.09179722107008986,0.3150482007005498
163.91,0.002022964010982322,0.20229640109823221,0.007111109650155514,163.90993002847878,1336.0900699715212,2.7028621269832396,0.09501083855874116,0.3293189586131365
163.92,0.0020446035013016546,0.20446035013016545,0.007095837482206805,163.92015774085363,1336.0798422591463,2.731753523501613,0.09480605748282334,0.33283911027730195
163.93,0.0021138973762154195,0.21138973762154195,0.007242811674857421,163.92999406463053,1336.0700059353694,2.8243148799868973,0.09676904322678663,0.34411686256116536
163.94,0.002166582934581022,0.21665829345810222,0.007384115192090088,163.94002846217342,1336.0599715378266,2.894684733910661,0.09865620756076181,0.3526907838058268
163.95,0.002111989356911937,0.2111989356911937,0.007189993516946116,163.9498250838818,1336.0501749161183,2.8217237497231737,0.09606192566040422,0.3438011571052482
163.96,0.0022211477747374913,0.22211477747374914,0.007497182881647376,163.96002540287145,1336.0399745971285,2.9675422165367467,0.10016535697781395,0.3615677997904997
163.97,0.002228126290204474,0.2228126290204474,0.007470839742482316,163.96990615546264,1336.0300938445373,2.9768437765993645,0.09981264587867301,0.36270110956709484
163.98,0.0022638015769283434,0.22638015769283434,0.00763387129659218,163.97965540213875,1336.0203445978614,3.024484962908987,0.10199002991981011,0.36850575113795087
163.99,0.0021968528007049524,0.21968528007049523,0.007889808766705711,163.9884092653622,1336.0115907346378,2.9350208048796675,0.10540866316310205,0.3576053640774017
164.0,0.000464891871281146,0.046489187128114604,0.0014449709311208459,164.00002309122974,1335.9999769087703,0.621095529296686,0.019304811515851866,0.07567479334787681
164.01,0.002140808236651291,0.21408082366512912,0.007690032088506784,164.01179483038743,1335.9882051696127,2.860094553696081,0.10273803567890165,0.3484762876194378
164.02,0.00250263709395543,0.250263709395543,0.008059996147573644,164.0208501731665,1335.9791498268335,3.343470977107673,0.10767993694846456,0.40737127112113786
164.03,0.0027563740394419773,0.2756374039441977,0.008317707525588061,164.03043166336036,1335.9695683366397,3.682431835647618,0.11112207539245222,0.4486705426713221
164.04,0.002891888156039234,0.2891888156039234,0.008519618516115185,164.0399934567749,1335.960006543225,3.8634469198644497,0.1138187136513004,0.47072557035195745
164.05,0.002786463071394734,0.2786463071394734,0.008294200721765567,164.05000637636482,1335.9499936236352,3.7225753224622897,0.11080638082896536,0.4535616583301379
164.06,0.0028899506634632297,0.288995066346323,0.008471854496694277,164.0603509826313,1335.9396490173688,3.860799675024579,0.11317887529459317,0.4704030278496385
164.07,0.003106060519167052,0.3106060519167052,0.008792381563878574,164.0702297384873,1335.9297702615127,4.149478715789194,0.11746005071868287,0.5055759211056295
164.08,0.0032075246426644765,0.32075246426644766,0.008952065006319074,164.08007790227052,1335.9199220977296,4.284996070754875,0.11959241849943886,0.5220874677974751
164.09,0.003144835964719156,0.3144835964719156,0.008782442979126958,164.08999979180098,1335.910000208199,4.201217814282721,0.11732553224835286,0.5118798556886666
164.1,0.0031696143307645575,0.31696143307645575,0.008810448979735885,164.1000569778723,1335.8999430221277,4.234287603870492,0.11769879443243081,0.5159091062227128
164.11,0.0033624996824046112,0.3362499682404611,0.00921572255776537,164.1100904366178,1335.8899095633822,4.491929396634397,0.12311190956749964,0.5473003954938864
164.12,0.003157562935907456,0.31575629359074564,0.008781196030430913,164.1198187273033,1335.8801812726967,4.218125747200001,0.11730625706244074,0.5139399322293943
164.13,0.0031729423449878905,0.317294234498789,0.008913223534093502,164.1300378465411,1335.8699621534588,4.238638370314081,0.11906907903200624,0.516439207207172
164.14,0.0031637270953737747,0.31637270953737745,0.008781993567390924,164.14019018716394,1335.8598098128361,4.226295875925727,0.11731513438742654,0.5149353874754575
164.15,0.0035044188512384847,0.35044188512384844,0.009362377135332025,164.1504421090397,1335.8495578909603,4.681376373091677,0.12506728701689396,0.570382771903871
164.16,0.0037183638099185096,0.37183638099185096,0.009631303913606053,164.1601605148716,1335.8398394851283,4.967138514988852,0.12865879675918493,0.6052002677876411
164.17,0.003629337352780118,0.3629337352780118,0.009466985744100874,164.16992772608708,1335.830072273913,4.848177978270676,0.1264628384874038,0.5907060175345529
164.18,0.003549590055140731,0.3549590055140731,0.009340712022386283,164.1800575204125,1335.8199424795876,4.7416131832842074,0.12477509687095285,0.5777220747135642
164.19,0.003687013074222091,0.3687013074222091,0.009562752212631311,164.19021433132042,1335.8097856686795,4.925148144434231,0.12774018652240207,0.6000841262853509
164.2,0.003787502484309976,0.37875024843099764,0.009703153627121697,164.20008276204678,1335.7999172379532,5.059345505079808,0.12961471968074184,0.6164348437767233
164.21,0.0037987724310259486,0.37987724310259485,0.009687145763750866,164.21008342254692,1335.7899165774531,5.074361908736881,0.1293999200178133,0.6182644548268368
164.22,0.003922502700217394,0.3922502700217394,0.009894225134176034,164.22016186007156,1335.7798381399284,5.2396000219998236,0.13216506031330932,0.6383972033084204
164.23,0.003868010585296833,0.3868010585296833,0.009692949409100276,164.2300739933873,1335.7699260066126,5.166772213314746,0.1294755093616839,0.6295238028212801
164.24,0.004112554425397572,0.4112554425397572,0.0101343755935083,164.24021659967246,1335.7597834003275,5.49338480849112,0.13537091767364534,0.6693185517430346
164.25,0.004096371919690426,0.4096371919690426,0.010065140171433704,164.2499413834175,1335.7500586165825,5.471729031841809,0.13444511878022922,0.6666799939923772
164.26,0.00408670531379941,0.40867053137994097,0.01003689767767242,164.26008969906212,1335.739910300938,5.458775389280791,0.13406685282557854,0.66510171146148
164.27,0.004235040470415253,0.4235040470415253,0.010244139442766252,164.2701431822358,1335.7298568177641,5.656870001165202,0.1368340369328904,0.6892377229292422
164.28,0.00439923291382218,0.439923291382218,0.010406626133585232,164.28030452652467,1335.7196954734754,5.876142047967451,0.13900335988339416,0.7159540105951929
164.29,0.004540586014409554,0.45405860144095544,0.010615517130757056,164.28995647842493,1335.710043521575,6.064906342920441,0.1417925364409597,0.738953208525664
164.3,0.00451773260635162,0.451773260635162,0.010586512854821786,164.3000566979059,1335.6999433020942,6.03433518615788,0.1414040469818333,0.7352283934830697
164.31,0.004555556071668924,0.4555556071668924,0.010617773562581147,164.31007517554517,1335.689924824455,6.084810346901055,0.14182053041466405,0.7413783288444882
164.32,0.004565210550890685,0.4565210550890685,0.010535486048491766,164.32013291295377,1335.6798670870462,6.097659821838051,0.14072037330486223,0.7429439195058588
164.33,0.004839734139668674,0.48397341396686744,0.011032374401577892,164.32998997321326,1335.6700100267867,6.46428774685824,0.14735612069787624,0.787614169335029
164.34,0.0045869042923684005,0.45869042923684006,0.01056768763787553,164.3399147280542,1335.6600852719457,6.126544978279033,0.14114838710100078,0.7464633108738302
164.35,0.004674730872883481,0.4674730872883481,0.01074139497709036,164.35007721097372,1335.6499227890263,6.243803929426298,0.14346744648899612,0.7607502385326177
164.36,0.0048711323290889725,0.48711323290889724,0.011016506364845,164.36002795993207,1335.639972040068,6.506079047827868,0.1471408713270163,0.792706056034321
164.37,0.00486357636449047,0.48635763644904695,0.010972898303608916,164.3699330363229,1335.630066963677,6.495938825387363,0.1465573320514927,0.7914705629394735
164.38,0.004834467764610478,0.4834467764610478,0.010885665708216249,164.3800591001614,1335.6199408998386,6.457011550051221,0.14539112848078817,0.7867276314938162
164.39,0.0050464050593780575,0.5046405059378057,0.011185816453050236,164.3900981568014,1335.6099018431987,6.740028566016948,0.14939888275267527,0.8212106589620568
164.4,0.005174584709308354,0.5174584709308354,0.011378966426421444,164.40004241585257,1335.5999575841474,6.911175118267815,0.15197746558865086,0.8420632965401311
164.41,0.004987992616966945,0.4987992616966945,0.010988358200805471,164.4100253842397,1335.5899746157602,6.661912932678483,0.14675941325160602,0.8116929855426059
164.42,0.005237847241265921,0.523784724126592,0.011405276166036609,164.4200616971383,1335.5799383028616,6.995563695329753,0.15232659112139493,0.8523452706147392
164.43,0.0053080990501182986,0.5308099050118299,0.011458575726392393,164.4300123642542,1335.5699876357457,7.08933778273581,0.15303730623018136,0.8637707830377231
164.44,0.005439435058486558,0.5439435058486558,0.011630230755080748,164.4401183511745,1335.5598816488255,7.26469124294878,0.15532869257463974,0.885135993763806
164.45,0.005366242684462448,0.5366242684462448,0.011454541532161798,164.44996902461045,1335.5500309753895,7.1668855834552785,0.15298113365476515,0.8732192712609009
164.46,0.005438076732424881,0.5438076732424881,0.011627124982533953,164.459917541594,1335.540082458406,7.262769447637866,0.15528491773428513,0.8849018406325235
164.47,0.00537434489481748,0.537434489481748,0.011514849838817148,164.4700147097773,1335.5299852902226,7.177598758320174,0.15378426554325886,0.8745245733533483
164.48,0.005274552425326712,0.5274552425326712,0.011375735125345284,164.47987444562617,1335.5201255543739,7.044270917315457,0.15192523323328355,0.8582797988546883
164.49,0.005306260149514545,0.5306260149514544,0.011480408403073197,164.49005628073286,1335.509943719267,7.086563193637961,0.1533219980446354,0.863432724805614
164.5,0.0053169528566865435,0.5316952856686543,0.011410007553106583,164.5000320669966,1335.4999679330035,7.10079036960617,0.15238065022959815,0.8651661757009009
164.51,0.005429234594239472,0.5429234594239472,0.011597102736604508,164.50997401333981,1335.4900259866602,7.250688649348545,0.15487815824775164,0.8834299061701116
164.52,0.005432706480339473,0.5432706480339473,0.011592746892624807,164.51994188525418,1335.4800581147458,7.255271166084114,0.15481882649098103,0.8839882438019573
164.53,0.005395709858683826,0.5395709858683826,0.01150844678677562,164.53008448904768,1335.4699155109524,7.205808189098103,0.15369185058495421,0.8779616337472596
164.54,0.005609986337808033,0.5609986337808033,0.011809411277516753,164.540149331504,1335.459850668496,7.4919115169414185,0.15770995205517704,0.9128207000090948
164.55,0.005648567962994742,0.5648567962994743,0.01180106214881694,164.5500910378957,1335.4499089621042,7.543379571947587,0.15759727516577088,0.9190916104292991
164.56,0.0056969463607552265,0.5696946360755226,0.011864706053197881,164.55999824624269,1335.4400017537573,7.607930057998022,0.15844603242937838,0.9269564950757934
164.57,0.005673916406091938,0.5673916406091938,0.011837202967686327,164.57003191022932,1335.4299680897707,7.577118005131382,0.15807755232668408,0.923202329052497
164.58,0.005642689960314948,0.5642689960314948,0.011804610980484808,164.57997394876804,1335.420026051232,7.535361173802813,0.1576411416187553,0.9181146421628009
164.59,0.005666114673933599,0.5666114673933599,0.011785233568155067,164.59018247871015,1335.4098175212898,7.566585162772371,0.15738116782874378,0.9219189988218214
164.6,0.005911446088498281,0.5911446088498281,0.012094563659935545,164.6000929027098,1335.3999070972902,7.894144557391244,0.16151079967464566,0.9618291065712817
